Entity,Code,Day,daily_vaccinations
Vermont,,2021-03-17,5650
Vermont,,2021-03-18,5768
Vermont,,2021-03-19,5953
Vermont,,2021-03-20,4930
Vermont,,2021-03-21,6082
Vermont,,2021-03-22,5469
Vermont,,2021-03-23,5611
Vermont,,2021-03-24,5674
Vermont,,2021-03-25,5463
Vermont,,2021-03-26,5360
Vermont,,2021-03-27,5303
Vermont,,2021-03-28,5117
Vermont,,2021-03-29,5532
Vermont,,2021-03-30,5762
Vermont,,2021-03-31,6010
Vermont,,2021-04-01,6142
Vermont,,2021-04-02,6412
Vermont,,2021-04-03,8113
Vermont,,2021-04-04,7249
Vermont,,2021-04-05,7727
Vermont,,2021-04-06,7553
Vermont,,2021-04-07,7317
Vermont,,2021-04-08,7337
Vermont,,2021-04-09,7576
Vermont,,2021-04-10,6635
Vermont,,2021-04-11,7996
Vermont,,2021-04-12,8247
Vermont,,2021-04-13,9302
Vermont,,2021-04-14,8735
Vermont,,2021-04-15,9017
Vermont,,2021-04-16,8835
Vermont,,2021-04-17,7177
Vermont,,2021-04-18,8302
Vermont,,2021-04-19,7834
Vermont,,2021-04-20,7199
Vermont,,2021-04-21,7904
Vermont,,2021-04-22,7746
Veterans Health,,2021-01-13,27623
Veterans Health,,2021-01-14,28972
Veterans Health,,2021-01-15,30339
Veterans Health,,2021-01-16,28907
Veterans Health,,2021-01-17,28047
Veterans Health,,2021-01-18,27474
Veterans Health,,2021-01-19,27065
Veterans Health,,2021-01-20,25456
Veterans Health,,2021-01-21,34652
Veterans Health,,2021-01-22,37413
Veterans Health,,2021-01-23,40173
Veterans Health,,2021-01-24,42465
Veterans Health,,2021-01-25,44454
Veterans Health,,2021-01-26,41020
Veterans Health,,2021-01-27,44791
Veterans Health,,2021-01-28,37870
Veterans Health,,2021-01-29,37405
Veterans Health,,2021-01-30,37816
Veterans Health,,2021-01-31,38290
Veterans Health,,2021-02-01,37224
Veterans Health,,2021-02-02,38574
Veterans Health,,2021-02-03,38266
Veterans Health,,2021-02-04,33404
Veterans Health,,2021-02-05,33788
Veterans Health,,2021-02-06,34643
Veterans Health,,2021-02-07,41146
Veterans Health,,2021-02-08,42230
Veterans Health,,2021-02-09,42169
Veterans Health,,2021-02-10,44123
Veterans Health,,2021-02-11,50169
Veterans Health,,2021-02-12,51618
Veterans Health,,2021-02-13,53122
Veterans Health,,2021-02-14,54361
Veterans Health,,2021-02-15,55401
Veterans Health,,2021-02-16,60593
Veterans Health,,2021-02-17,56780
Veterans Health,,2021-02-18,56617
Veterans Health,,2021-02-19,53673
Veterans Health,,2021-02-20,51472
Veterans Health,,2021-02-21,44351
Veterans Health,,2021-02-22,44339
Veterans Health,,2021-02-23,44301
Veterans Health,,2021-02-24,45065
Veterans Health,,2021-02-25,43416
Veterans Health,,2021-02-26,43288
Veterans Health,,2021-02-27,53655
Veterans Health,,2021-02-28,56055
Veterans Health,,2021-03-01,57043
Veterans Health,,2021-03-02,52829
Veterans Health,,2021-03-03,54920
Veterans Health,,2021-03-04,56918
Veterans Health,,2021-03-05,59672
Veterans Health,,2021-03-06,51260
Veterans Health,,2021-03-07,50649
Veterans Health,,2021-03-08,50283
Veterans Health,,2021-03-09,49448
Veterans Health,,2021-03-10,50738
Veterans Health,,2021-03-11,52614
Veterans Health,,2021-03-12,54509
Veterans Health,,2021-03-13,66893
Veterans Health,,2021-03-14,58255
Veterans Health,,2021-03-15,62537
Veterans Health,,2021-03-16,63135
Veterans Health,,2021-03-17,62248
Veterans Health,,2021-03-18,61099
Veterans Health,,2021-03-19,59407
Veterans Health,,2021-03-20,46529
Veterans Health,,2021-03-21,54959
Veterans Health,,2021-03-22,50964
Veterans Health,,2021-03-23,50224
Veterans Health,,2021-03-24,49577
Veterans Health,,2021-03-25,48983
Veterans Health,,2021-03-26,48636
Veterans Health,,2021-03-27,49218
Veterans Health,,2021-03-28,49722
Veterans Health,,2021-03-29,50217
Veterans Health,,2021-03-30,49863
Veterans Health,,2021-03-31,50269
Veterans Health,,2021-04-01,50144
Veterans Health,,2021-04-02,49611
Veterans Health,,2021-04-03,48792
Veterans Health,,2021-04-04,47560
Veterans Health,,2021-04-05,43503
Veterans Health,,2021-04-06,45905
Veterans Health,,2021-04-07,45247
Veterans Health,,2021-04-08,41271
Veterans Health,,2021-04-09,39061
Veterans Health,,2021-04-10,40040
Veterans Health,,2021-04-11,39387
Veterans Health,,2021-04-12,41914
Veterans Health,,2021-04-13,39228
Veterans Health,,2021-04-14,38647
Veterans Health,,2021-04-15,40234
Veterans Health,,2021-04-16,39943
Veterans Health,,2021-04-17,36394
Veterans Health,,2021-04-18,34792
Veterans Health,,2021-04-19,32237
Veterans Health,,2021-04-20,32049
Veterans Health,,2021-04-21,30362
Veterans Health,,2021-04-22,29417
Virgin Islands,,2021-01-13,315
Virgin Islands,,2021-01-14,272
Virgin Islands,,2021-01-15,250
Virgin Islands,,2021-01-16,219
Virgin Islands,,2021-01-17,201
Virgin Islands,,2021-01-18,188
Virgin Islands,,2021-01-19,179
Virgin Islands,,2021-01-20,175
Virgin Islands,,2021-01-21,189
Virgin Islands,,2021-01-22,206
Virgin Islands,,2021-01-23,228
Virgin Islands,,2021-01-24,214
Virgin Islands,,2021-01-25,199
Virgin Islands,,2021-01-26,230
Virgin Islands,,2021-01-27,251
Virgin Islands,,2021-01-28,268
Virgin Islands,,2021-01-29,312
Virgin Islands,,2021-01-30,373
Virgin Islands,,2021-01-31,376
Virgin Islands,,2021-02-01,388
Virgin Islands,,2021-02-02,423
Virgin Islands,,2021-02-03,459
Virgin Islands,,2021-02-04,513
Virgin Islands,,2021-02-05,518
Virgin Islands,,2021-02-06,500
Virgin Islands,,2021-02-07,496
Virgin Islands,,2021-02-08,488
Virgin Islands,,2021-02-09,479
Virgin Islands,,2021-02-10,476
Virgin Islands,,2021-02-11,422
Virgin Islands,,2021-02-12,401
Virgin Islands,,2021-02-13,388
Virgin Islands,,2021-02-14,402
Virgin Islands,,2021-02-15,403
Virgin Islands,,2021-02-16,336
Virgin Islands,,2021-02-17,349
Virgin Islands,,2021-02-18,354
Virgin Islands,,2021-02-19,451
Virgin Islands,,2021-02-20,521
Virgin Islands,,2021-02-21,548
Virgin Islands,,2021-02-22,548
Virgin Islands,,2021-02-23,639
Virgin Islands,,2021-02-24,612
Virgin Islands,,2021-02-25,590
Virgin Islands,,2021-02-26,548
Virgin Islands,,2021-02-27,470
Virgin Islands,,2021-02-28,464
Virgin Islands,,2021-03-01,469
Virgin Islands,,2021-03-02,406
Virgin Islands,,2021-03-03,386
Virgin Islands,,2021-03-04,548
Virgin Islands,,2021-03-05,526
Virgin Islands,,2021-03-06,557
Virgin Islands,,2021-03-07,523
Virgin Islands,,2021-03-08,512
Virgin Islands,,2021-03-09,574
Virgin Islands,,2021-03-10,638
Virgin Islands,,2021-03-11,535
Virgin Islands,,2021-03-12,548
Virgin Islands,,2021-03-13,596
Virgin Islands,,2021-03-14,597
Virgin Islands,,2021-03-15,601
Virgin Islands,,2021-03-16,623
Virgin Islands,,2021-03-17,660
Virgin Islands,,2021-03-18,681
Virgin Islands,,2021-03-19,706
Virgin Islands,,2021-03-20,698
Virgin Islands,,2021-03-21,709
Virgin Islands,,2021-03-22,704
Virgin Islands,,2021-03-23,732
Virgin Islands,,2021-03-24,748
Virgin Islands,,2021-03-25,800
Virgin Islands,,2021-03-26,789
Virgin Islands,,2021-03-27,814
Virgin Islands,,2021-03-28,864
Virgin Islands,,2021-03-29,867
Virgin Islands,,2021-03-30,897
Virgin Islands,,2021-03-31,930
Virgin Islands,,2021-04-01,939
Virgin Islands,,2021-04-02,951
Virgin Islands,,2021-04-03,865
Virgin Islands,,2021-04-04,801
Virgin Islands,,2021-04-05,795
Virgin Islands,,2021-04-06,780
Virgin Islands,,2021-04-07,774
Virgin Islands,,2021-04-08,840
Virgin Islands,,2021-04-09,858
Virgin Islands,,2021-04-10,916
Virgin Islands,,2021-04-11,944
Virgin Islands,,2021-04-12,961
Virgin Islands,,2021-04-13,965
Virgin Islands,,2021-04-14,939
Virgin Islands,,2021-04-15,850
Virgin Islands,,2021-04-16,817
Virgin Islands,,2021-04-17,841
Virgin Islands,,2021-04-18,837
Virgin Islands,,2021-04-19,825
Virgin Islands,,2021-04-20,782
Virgin Islands,,2021-04-21,724
Virgin Islands,,2021-04-22,632
Virginia,,2021-01-13,27229
Virginia,,2021-01-14,13614
Virginia,,2021-01-15,17876
Virginia,,2021-01-16,18573
Virginia,,2021-01-17,18991
Virginia,,2021-01-18,19270
Virginia,,2021-01-19,19470
Virginia,,2021-01-20,17933
Virginia,,2021-01-21,20608
Virginia,,2021-01-22,22459
Virginia,,2021-01-23,23485
Virginia,,2021-01-24,23729
Virginia,,2021-01-25,25249
Virginia,,2021-01-26,38276
Virginia,,2021-01-27,40808
Virginia,,2021-01-28,43758
Virginia,,2021-01-29,46189
Virginia,,2021-01-30,50946
Virginia,,2021-01-31,54508
Virginia,,2021-02-01,55407
Virginia,,2021-02-02,43769
Virginia,,2021-02-03,41989
Virginia,,2021-02-04,40095
Virginia,,2021-02-05,38440
Virginia,,2021-02-06,38094
Virginia,,2021-02-07,38593
Virginia,,2021-02-08,37831
Virginia,,2021-02-09,37197
Virginia,,2021-02-10,37771
Virginia,,2021-02-11,39162
Virginia,,2021-02-12,40141
Virginia,,2021-02-13,39675
Virginia,,2021-02-14,35980
Virginia,,2021-02-15,36818
Virginia,,2021-02-16,38559
Virginia,,2021-02-17,38966
Virginia,,2021-02-18,40084
Virginia,,2021-02-19,52950
Virginia,,2021-02-20,48702
Virginia,,2021-02-21,50009
Virginia,,2021-02-22,48869
Virginia,,2021-02-23,47775
Virginia,,2021-02-24,49057
Virginia,,2021-02-25,49284
Virginia,,2021-02-26,39615
Virginia,,2021-02-27,47360
Virginia,,2021-02-28,54414
Virginia,,2021-03-01,57354
Virginia,,2021-03-02,57929
Virginia,,2021-03-03,59592
Virginia,,2021-03-04,62240
Virginia,,2021-03-05,59952
Virginia,,2021-03-06,55707
Virginia,,2021-03-07,51391
Virginia,,2021-03-08,49929
Virginia,,2021-03-09,54612
Virginia,,2021-03-10,56591
Virginia,,2021-03-11,57278
Virginia,,2021-03-12,58784
Virginia,,2021-03-13,62152
Virginia,,2021-03-14,63765
Virginia,,2021-03-15,66502
Virginia,,2021-03-16,61944
Virginia,,2021-03-17,58693
Virginia,,2021-03-18,58069
Virginia,,2021-03-19,58771
Virginia,,2021-03-20,59415
Virginia,,2021-03-21,59552
Virginia,,2021-03-22,58341
Virginia,,2021-03-23,57494
Virginia,,2021-03-24,63163
Virginia,,2021-03-25,62509
Virginia,,2021-03-26,64262
Virginia,,2021-03-27,60673
Virginia,,2021-03-28,67028
Virginia,,2021-03-29,72383
Virginia,,2021-03-30,84012
Virginia,,2021-03-31,83888
Virginia,,2021-04-01,87342
Virginia,,2021-04-02,91083
Virginia,,2021-04-03,100970
Virginia,,2021-04-04,101058
Virginia,,2021-04-05,95899
Virginia,,2021-04-06,87650
Virginia,,2021-04-07,87049
Virginia,,2021-04-08,86215
Virginia,,2021-04-09,85211
Virginia,,2021-04-10,83590
Virginia,,2021-04-11,83703
Virginia,,2021-04-12,83810
Virginia,,2021-04-13,84656
Virginia,,2021-04-14,85999
Virginia,,2021-04-15,85845
Virginia,,2021-04-16,90436
Virginia,,2021-04-17,90434
Virginia,,2021-04-18,85988
Virginia,,2021-04-19,87911
Virginia,,2021-04-20,89000
Virginia,,2021-04-21,86407
Virginia,,2021-04-22,88988
Washington,,2021-01-13,12671
Washington,,2021-01-14,14836
Washington,,2021-01-15,15680
Washington,,2021-01-16,16672
Washington,,2021-01-17,17267
Washington,,2021-01-18,17664
Washington,,2021-01-19,17948
Washington,,2021-01-20,19790
Washington,,2021-01-21,21169
Washington,,2021-01-22,22933
Washington,,2021-01-23,24963
Washington,,2021-01-24,23926
Washington,,2021-01-25,26748
Washington,,2021-01-26,26630
Washington,,2021-01-27,26811
Washington,,2021-01-28,28245
Washington,,2021-01-29,29134
Washington,,2021-01-30,29565
Washington,,2021-01-31,33566
Washington,,2021-02-01,33117
Washington,,2021-02-02,33451
Washington,,2021-02-03,33073
Washington,,2021-02-04,32318
Washington,,2021-02-05,31553
Washington,,2021-02-06,31975
Washington,,2021-02-07,31539
Washington,,2021-02-08,31046
Washington,,2021-02-09,29919
Washington,,2021-02-10,34713
Washington,,2021-02-11,34669
Washington,,2021-02-12,36081
Washington,,2021-02-13,36287
Washington,,2021-02-14,37336
Washington,,2021-02-15,35136
Washington,,2021-02-16,35726
Washington,,2021-02-17,30996
Washington,,2021-02-18,30817
Washington,,2021-02-19,40241
Washington,,2021-02-20,40779
Washington,,2021-02-21,39719
Washington,,2021-02-22,42211
Washington,,2021-02-23,41755
Washington,,2021-02-24,41214
Washington,,2021-02-25,43809
Washington,,2021-02-26,35285
Washington,,2021-02-27,37087
Washington,,2021-02-28,40672
Washington,,2021-03-01,45811
Washington,,2021-03-02,49655
Washington,,2021-03-03,53397
Washington,,2021-03-04,54350
Washington,,2021-03-05,55977
Washington,,2021-03-06,57804
Washington,,2021-03-07,59244
Washington,,2021-03-08,59036
Washington,,2021-03-09,59146
Washington,,2021-03-10,59317
Washington,,2021-03-11,62656
Washington,,2021-03-12,62964
Washington,,2021-03-13,61473
Washington,,2021-03-14,59802
Washington,,2021-03-15,58966
Washington,,2021-03-16,58644
Washington,,2021-03-17,57488
Washington,,2021-03-18,54519
Washington,,2021-03-19,54524
Washington,,2021-03-20,55386
Washington,,2021-03-21,58576
Washington,,2021-03-22,59936
Washington,,2021-03-23,57613
Washington,,2021-03-24,57497
Washington,,2021-03-25,58221
Washington,,2021-03-26,61142
Washington,,2021-03-27,63057
Washington,,2021-03-28,63858
Washington,,2021-03-29,65149
Washington,,2021-03-30,66890
Washington,,2021-03-31,68346
Washington,,2021-04-01,69891
Washington,,2021-04-02,70565
Washington,,2021-04-03,71929
Washington,,2021-04-04,72707
Washington,,2021-04-05,73347
Washington,,2021-04-06,72042
Washington,,2021-04-07,72823
Washington,,2021-04-08,72860
Washington,,2021-04-09,73022
Washington,,2021-04-10,72796
Washington,,2021-04-11,72446
Washington,,2021-04-12,73128
Washington,,2021-04-13,76666
Washington,,2021-04-14,77843
Washington,,2021-04-15,77578
Washington,,2021-04-16,75733
Washington,,2021-04-17,75802
Washington,,2021-04-18,75686
Washington,,2021-04-19,74747
Washington,,2021-04-20,72820
Washington,,2021-04-21,72641
Washington,,2021-04-22,73032
West Virginia,,2021-01-13,7379
West Virginia,,2021-01-14,7665
West Virginia,,2021-01-15,10292
West Virginia,,2021-01-16,8872
West Virginia,,2021-01-17,8020
West Virginia,,2021-01-18,7452
West Virginia,,2021-01-19,7047
West Virginia,,2021-01-20,6845
West Virginia,,2021-01-21,6984
West Virginia,,2021-01-22,6651
West Virginia,,2021-01-23,8004
West Virginia,,2021-01-24,8493
West Virginia,,2021-01-25,7992
West Virginia,,2021-01-26,8262
West Virginia,,2021-01-27,8044
West Virginia,,2021-01-28,8151
West Virginia,,2021-01-29,8457
West Virginia,,2021-01-30,8794
West Virginia,,2021-01-31,8127
West Virginia,,2021-02-01,8048
West Virginia,,2021-02-02,7673
West Virginia,,2021-02-03,7591
West Virginia,,2021-02-04,7450
West Virginia,,2021-02-05,7408
West Virginia,,2021-02-06,8353
West Virginia,,2021-02-07,8896
West Virginia,,2021-02-08,9009
West Virginia,,2021-02-09,9030
West Virginia,,2021-02-10,9216
West Virginia,,2021-02-11,9147
West Virginia,,2021-02-12,8515
West Virginia,,2021-02-13,8749
West Virginia,,2021-02-14,9220
West Virginia,,2021-02-15,9532
West Virginia,,2021-02-16,9461
West Virginia,,2021-02-17,9062
West Virginia,,2021-02-18,8965
West Virginia,,2021-02-19,12741
West Virginia,,2021-02-20,11711
West Virginia,,2021-02-21,10990
West Virginia,,2021-02-22,10783
West Virginia,,2021-02-23,11000
West Virginia,,2021-02-24,11210
West Virginia,,2021-02-25,11715
West Virginia,,2021-02-26,8757
West Virginia,,2021-02-27,9710
West Virginia,,2021-02-28,9826
West Virginia,,2021-03-01,9780
West Virginia,,2021-03-02,9413
West Virginia,,2021-03-03,9568
West Virginia,,2021-03-04,9702
West Virginia,,2021-03-05,10366
West Virginia,,2021-03-06,9723
West Virginia,,2021-03-07,9878
West Virginia,,2021-03-08,9765
West Virginia,,2021-03-09,9973
West Virginia,,2021-03-10,9951
West Virginia,,2021-03-11,10386
West Virginia,,2021-03-12,11052
West Virginia,,2021-03-13,12176
West Virginia,,2021-03-14,11842
West Virginia,,2021-03-15,11953
West Virginia,,2021-03-16,11901
West Virginia,,2021-03-17,12035
West Virginia,,2021-03-18,11946
West Virginia,,2021-03-19,11514
West Virginia,,2021-03-20,11010
West Virginia,,2021-03-21,11326
West Virginia,,2021-03-22,11260
West Virginia,,2021-03-23,11387
West Virginia,,2021-03-24,11798
West Virginia,,2021-03-25,11969
West Virginia,,2021-03-26,12408
West Virginia,,2021-03-27,12887
West Virginia,,2021-03-28,13329
West Virginia,,2021-03-29,13257
West Virginia,,2021-03-30,13811
West Virginia,,2021-03-31,13788
West Virginia,,2021-04-01,14691
West Virginia,,2021-04-02,15123
West Virginia,,2021-04-03,13788
West Virginia,,2021-04-04,12827
West Virginia,,2021-04-05,12745
West Virginia,,2021-04-06,12284
West Virginia,,2021-04-07,12078
West Virginia,,2021-04-08,11088
West Virginia,,2021-04-09,10004
West Virginia,,2021-04-10,10465
West Virginia,,2021-04-11,11161
West Virginia,,2021-04-12,11244
West Virginia,,2021-04-13,11212
West Virginia,,2021-04-14,11111
West Virginia,,2021-04-15,10421
West Virginia,,2021-04-16,9691
West Virginia,,2021-04-17,8970
West Virginia,,2021-04-18,8501
West Virginia,,2021-04-19,8434
West Virginia,,2021-04-20,8539
West Virginia,,2021-04-21,8764
West Virginia,,2021-04-22,8781
Wisconsin,,2021-01-13,0
Wisconsin,,2021-01-14,6351
Wisconsin,,2021-01-15,10850
Wisconsin,,2021-01-16,10868
Wisconsin,,2021-01-17,10880
Wisconsin,,2021-01-18,10887
Wisconsin,,2021-01-19,10892
Wisconsin,,2021-01-20,12177
Wisconsin,,2021-01-21,12686
Wisconsin,,2021-01-22,13003
Wisconsin,,2021-01-23,14986
Wisconsin,,2021-01-24,16663
Wisconsin,,2021-01-25,16186
Wisconsin,,2021-01-26,14943
Wisconsin,,2021-01-27,16147
Wisconsin,,2021-01-28,17594
Wisconsin,,2021-01-29,20864
Wisconsin,,2021-01-30,23517
Wisconsin,,2021-01-31,26110
Wisconsin,,2021-02-01,28216
Wisconsin,,2021-02-02,29134
Wisconsin,,2021-02-03,30379
Wisconsin,,2021-02-04,26714
Wisconsin,,2021-02-05,26898
Wisconsin,,2021-02-06,26856
Wisconsin,,2021-02-07,35924
Wisconsin,,2021-02-08,35695
Wisconsin,,2021-02-09,35326
Wisconsin,,2021-02-10,35504
Wisconsin,,2021-02-11,39623
Wisconsin,,2021-02-12,38475
Wisconsin,,2021-02-13,39698
Wisconsin,,2021-02-14,30412
Wisconsin,,2021-02-15,30043
Wisconsin,,2021-02-16,31768
Wisconsin,,2021-02-17,30827
Wisconsin,,2021-02-18,30553
Wisconsin,,2021-02-19,38988
Wisconsin,,2021-02-20,38929
Wisconsin,,2021-02-21,39315
Wisconsin,,2021-02-22,39824
Wisconsin,,2021-02-23,38279
Wisconsin,,2021-02-24,38605
Wisconsin,,2021-02-25,39149
Wisconsin,,2021-02-26,31793
Wisconsin,,2021-02-27,33258
Wisconsin,,2021-02-28,34279
Wisconsin,,2021-03-01,35514
Wisconsin,,2021-03-02,37365
Wisconsin,,2021-03-03,38650
Wisconsin,,2021-03-04,40300
Wisconsin,,2021-03-05,42401
Wisconsin,,2021-03-06,42845
Wisconsin,,2021-03-07,42786
Wisconsin,,2021-03-08,43428
Wisconsin,,2021-03-09,41608
Wisconsin,,2021-03-10,40936
Wisconsin,,2021-03-11,40802
Wisconsin,,2021-03-12,41145
Wisconsin,,2021-03-13,50069
Wisconsin,,2021-03-14,43257
Wisconsin,,2021-03-15,43283
Wisconsin,,2021-03-16,45496
Wisconsin,,2021-03-17,45875
Wisconsin,,2021-03-18,46890
Wisconsin,,2021-03-19,46626
Wisconsin,,2021-03-20,38826
Wisconsin,,2021-03-21,50006
Wisconsin,,2021-03-22,50598
Wisconsin,,2021-03-23,49912
Wisconsin,,2021-03-24,50782
Wisconsin,,2021-03-25,52371
Wisconsin,,2021-03-26,54803
Wisconsin,,2021-03-27,56161
Wisconsin,,2021-03-28,55149
Wisconsin,,2021-03-29,55981
Wisconsin,,2021-03-30,55789
Wisconsin,,2021-03-31,55569
Wisconsin,,2021-04-01,56081
Wisconsin,,2021-04-02,56376
Wisconsin,,2021-04-03,57632
Wisconsin,,2021-04-04,57031
Wisconsin,,2021-04-05,56640
Wisconsin,,2021-04-06,55461
Wisconsin,,2021-04-07,55574
Wisconsin,,2021-04-08,56942
Wisconsin,,2021-04-09,58818
Wisconsin,,2021-04-10,59699
Wisconsin,,2021-04-11,63473
Wisconsin,,2021-04-12,65678
Wisconsin,,2021-04-13,66817
Wisconsin,,2021-04-14,66393
Wisconsin,,2021-04-15,62848
Wisconsin,,2021-04-16,61317
Wisconsin,,2021-04-17,60584
Wisconsin,,2021-04-18,58402
Wisconsin,,2021-04-19,59721
Wisconsin,,2021-04-20,59763
Wisconsin,,2021-04-21,59965
Wisconsin,,2021-04-22,61747
Wyoming,,2021-01-13,1327
Wyoming,,2021-01-14,1654
Wyoming,,2021-01-15,2093
Wyoming,,2021-01-16,1902
Wyoming,,2021-01-17,1787
Wyoming,,2021-01-18,1710
Wyoming,,2021-01-19,1656
Wyoming,,2021-01-20,1645
Wyoming,,2021-01-21,1362
Wyoming,,2021-01-22,1686
Wyoming,,2021-01-23,1927
Wyoming,,2021-01-24,2200
Wyoming,,2021-01-25,2061
Wyoming,,2021-01-26,1897
Wyoming,,2021-01-27,2017
Wyoming,,2021-01-28,2017
Wyoming,,2021-01-29,2088
Wyoming,,2021-01-30,1658
Wyoming,,2021-01-31,2317
Wyoming,,2021-02-01,2509
Wyoming,,2021-02-02,2526
Wyoming,,2021-02-03,2479
Wyoming,,2021-02-04,2479
Wyoming,,2021-02-05,2607
Wyoming,,2021-02-06,3242
Wyoming,,2021-02-07,2119
Wyoming,,2021-02-08,2534
Wyoming,,2021-02-09,2491
Wyoming,,2021-02-10,2677
Wyoming,,2021-02-11,2677
Wyoming,,2021-02-12,3103
Wyoming,,2021-02-13,2469
Wyoming,,2021-02-14,3892
Wyoming,,2021-02-15,3312
Wyoming,,2021-02-16,3390
Wyoming,,2021-02-17,2953
Wyoming,,2021-02-18,3702
Wyoming,,2021-02-19,5025
Wyoming,,2021-02-20,5703
Wyoming,,2021-02-21,4339
Wyoming,,2021-02-22,5142
Wyoming,,2021-02-23,5140
Wyoming,,2021-02-24,5169
Wyoming,,2021-02-25,5160
Wyoming,,2021-02-26,3038
Wyoming,,2021-02-27,3218
Wyoming,,2021-02-28,3847
